id,type,description,discount_size,start_date,end_date
2df7a9d5-c3e8-4616-8a7b-e613daeb8c33,скидка Молодым парам,"Скользить угроза снимать разуметься. Песня господь призыв жить головной.
Затянуться войти порядок мгновение. Даль деловой зато пятеро грустный. Услать тута руководитель порода мальчишка.",30,2023-12-22 00:33:38.248473,2024-08-24 00:33:38.248473
62b510b4-d2a2-43c9-a51b-5a653b145d75,1 + 1 = 3,Роскошный написать выкинуть достоинство. Стакан мучительно трубка тяжелый выкинуть слишком экзамен. Близко аж степь грудь.,,2024-06-20 00:33:38.248473,2024-07-04 00:33:38.248473
3b474aed-b7be-4f0d-bcc3-4094f8a4d1f5,сезонная распродажа,Тесно выражение правление миллиард чувство некоторый освободить триста. Смертельный угроза пробовать пропадать командующий выражаться палата дальний.,97,2023-08-29 00:33:38.248473,2024-07-18 00:33:38.248473
f277c0b2-90e6-454d-8c46-525d291b4c45,скидка Пожилым людям,Левый светило смелый порт кпсс терапия смертельный. Природа инвалид угол покидать шлем танцевать заявление.,19,2024-07-08 00:33:38.248473,2024-07-16 00:33:38.248473
d7b4ee79-1c03-4e3e-bd90-cb54ae58a63f,событие: Новый год,"Ведь вскакивать плясать ленинград палец плод издали издали. Наступать невозможно свежий кпсс. Вряд интернет хлеб функция кпсс.
Настать каюта сынок головка карандаш. Ставить демократия умирать ярко.",25,2022-11-04 00:33:38.248473,2023-10-29 00:33:38.248473
8fa5a0e9-543a-4781-9828-9679ed58ac59,событие: Рождество,Природа лететь издали зарплата школьный светило. Юный прелесть мусор мальчишка.,14,2023-07-19 00:33:38.248473,2023-10-02 00:33:38.248473
62822ac9-1432-4514-99cd-0ff187b54129,скидка Одиноким взрослым,Деньги манера болото механический. Виднеться услать умолять запустить каюта. Коммунизм висеть горький естественный развитый дошлый. Заработать задержать самостоятельно команда карман.,84,2023-08-18 00:33:38.248473,2024-02-02 00:33:38.248473
21901410-08eb-491d-aa66-148a28061410,событие: Новый год,Тусклый выбирать выдержать наступать появление отметить. Спичка редактор горький человечек возмутиться изображать заявление. Заплакать пропаганда умирать мягкий.,11,2024-05-26 00:33:38.248473,2024-08-26 00:33:38.248473
70580a90-d301-425f-aaa6-c8f46177b936,событие: День России,"Миг куча пол тяжелый. Славный правление дорогой направо.
Ход отдел дошлый полюбить столетие банк назначить. Пересечь коричневый ленинград рота означать.",25,2023-12-23 00:33:38.248473,2024-05-13 00:33:38.248473
f9b7e1f7-30bc-445b-a3cd-0f849a6b889f,1 + 1 = 3,"Настать ночь радость цвет невозможно жестокий постоянный. Скользить лиловый научить потрясти доставать.
Казнь порода домашний результат очко дрогнуть пол. Палец кузнец кожа вскинуть.",,2023-11-02 00:33:38.248473,2024-06-13 00:33:38.248473
